dataset,doc_id,key,text,source,version,iteration,paraphraser,split
xsum,xsum|xsum-768,xsum-768,"The man had left the medals on a work surface to clean before leaving his home in Wootton Park, Bristol, only to find on his return that they had vanished. It is thought someone entered the house via a rear door on the afternoon of 22 June. Avon and Somerset Police are appealing for help in tracing the items. Among the collection of medals was a bronze 1939-45 star, a bronze France and Germany star and a police long service medal. The medals were were engraved with the victim's name, the regimental number and 5th Battalion Coldstream Guards. A silver and green French Legion d'Honneur medal - the highest decoration bestowed by the French state - and a black wallet with gold lettering in the bottom right corner were also taken. Anyone with information is urged to call 101 and quote reference number .",Human,original,t0,none,test
xsum,xsum|xsum-769,xsum-769,"Frenchman Christophe Borgye's remains were found at a property in Ellesmere Port, Merseyside, in 2013 - four years after he was reported missing. Manuel Wagner, 29, has been found guilty of murder and sentenced to a minimum jail term of 16 years following a trial at Liverpool Crown Court. Two other men were convicted in 2014. Mr Borgye, 36, was killed in May 2009 and buried in the outbuilding of the house he shared with German national Wagner and fellow Frenchmen Sebastian Bendou and Dominik Kocher. Bendou contacted Cheshire Police in May 2013 and led officers to Mr Borgye's body, which was wrapped in tarpaulin and encased in thick concrete. Officers said a low brick wall had been built inside the outhouse with three layers of concrete placed over the body. A post-mortem examination found My Borgye died from hammer blows to the head. He had been reported missing by a work colleague, but after launching an investigation police said they believed he had left the country. Det Sgt Steve Currie said the case had been ""complicated"" and ""devastating"" for Mr Borgye's family, but added ""the final jigsaw piece in this shocking crime is now in place."" Wagner was previously found not guilty of assisting an offender and preventing a lawful burial. However, was re-arrested in 2015 when new evidence came to light. Bendou, now 39, and Kocher, now 38, were given life sentences for murder with minimum terms of 14 and 23 years respectively in 2014.",Human,original,t0,none,test
xsum,xsum|xsum-770,xsum-770,"Guy Tomlinson, 37, was being chased by officers when his car hit a tipper truck in Leicester on 9 March 2016. David Anger and Christopher Needham, who were both passengers in the car, died in the crash on Fosse Road South. In addition to the prison term, Tomlinson was also given a 15-year driving ban at Leicester Crown Court. The collision was described as ""horrific"" by Leicestershire police. More on this story and other news in Leicestershire Tomlinson previously pleaded guilty to two counts of causing death by dangerous driving, two counts of causing death by driving while uninsured and two counts of causing death by driving while unlicensed. Two people in the lorry suffered minor injuries during the crash and damage was caused to a shop on the corner of Upperton Road. Det Sgt Mark Watling said: ""This was a horrific collision which resulted in the death of two men. ""Prior to the collision Tomlinson was travelling at speeds in excess of 64mph (102kmph) and failed to stop for a police officer on Narborough Road South. ""He took a massive risk that night when he disregarded the traffic lights and used excessive speed, he will now be facing a considerable amount of time in prison."" The Independent Police Complaints Commission is still investigating the crash.",Human,original,t0,none,test
xsum,xsum|xsum-771,xsum-771,"Under anti-tax avoidance rules, if someone's tax arrangements are found to be ""abusive"" they must pay back the tax they have avoided. But shadow chancellor Ed Balls pledged a ""genuine deterrent"" by making them liable to pay the same amount again. A Tory spokesman said it was ""feeble stuff"" and Labour had no economic plan. Tax avoidance, unlike tax evasion, is not illegal. Ministers have said it involves ""compliance with the letter but not the spirit of the law."" In recent years it emerged that companies and individuals had been greatly reducing their liabilities by making use of legal tax shelter schemes. Meanwhile the ""tax gap"" - the difference between the amount of tax owed and collected - rose to PS34bn in the year to April 2013. The government's so-called general anti-abuse rule (GAAR) came into force in July 2013, after Chancellor George Osborne described aggressive tax avoidance - as well as illegal tax evasion - as ""morally repugnant."" It aimed to ""deter taxpayers from entering into abusive arrangements, and to deter would-be promoters from promoting such arrangements."" The rule is a broad set of principles designed to prevent tax avoidance, to avoid having constantly to introduce new legislation to tackle individual loopholes. Labour has previously said it would increase transparency in the tax system and prevent dormant companies from trading without paying tax. It has pledged to use some of the money raised from a tax avoidance crackdown for its PS2.5bn NHS funding pledge. Mr Balls said Labour had supported the introduction of the anti-abuse rule, but said it was ""without teeth."" He said: ""Those who are caught have to repay the tax they tried to avoid, but they do not face a penalty. There is still no disincentive to try and game the system. That is why Labour will bring in a tough penalty regime.... with fines of up to 100 of the value of the tax which was avoided. ""For the first time this will provide a tough and genuine deterrent to those who try to abuse the system and avoid paying their fair share of tax."" The shadow chancellor said aggressive tax avoiders should be treated the same as people who cheat the welfare system. He added: ""Through measures such as this we can ensure that no-one pays zero tax at the top so we can get the deficit down fairly, invest in our NHS, and maintain public support for the dynamic open economy we need."" The proposals were backed by leading chartered accountant and tax-reform campaigner Richard Murphy, who was a member of the panel which helped draw up the anti-abuse rules. ""Without such a regime, the GAAR is a toothless tiger providing, at best, Revenue and Customs with the chance to ask those found in default to play by the rules in future,"" Mr Murphy, who is an adviser to the Trades Union Congress and the Unite union - Labour's largest financial backer - said. ""With significant penalties attached, the GAAR becomes a more potent threat and, regrettably, in the face of ongoing tax abuse, Revenue and Customs needs as many of those as it can get."" However, a Conservative spokesman said Labour leader Ed Miliband had been at the heart of former prime minister Gordon Brown's Treasury as ""year after year"" they broke promises to deal with tax avoidance. ""If Ed thinks empty promises like this will get him into Downing Street, it's no wonder his own party are lining up to criticise his weak and ineffective leadership,"" the spokesman added.",Human,original,t0,none,test
xsum,xsum|xsum-772,xsum-772,"Sexton suffered a suspected groin injury, before O'Connell was carried off at the end of the first half. Leading 9-6 at half-time, Rob Kearney's try increased Ireland's lead before O'Mahony had to be taken off. Conor Murray added a further late try as the gutsy Irish set up a quarter-final with Argentina next Sunday. Relive the action from the game on BBC Radio 5 live Topping Pool D means Joe Schmidt's side avoid a last-eight encounter with the world champions but the injuries to three such influential members of the Irish team will be a massive concern for the rest of the campaign. There will also be fears that the outstanding Sean O'Brien could be facing a citing after he appeared to punch France lock Pascal Pape in the opening minute of the contest. With O'Connell retiring from international duty after this tournament, there will be fears that his Ireland career could be over after 108 caps. The French, blunt as an attacking force for the most part, must regroup to face the All Blacks in their quarter-final at the Millennium Stadium next Saturday evening. Ireland showed remarkable resolve to stand up to a hugely physical France side. The French, as promised, targeted ex-Racing Metro player Sexton and the Ireland fly-half was forced off in the 25th minute after a heavy tackle by Louis Picamoles, although it looked as though the Irish playmaker injured his groin kicking the ball seconds earlier. O'Connell's international career may have come to an end after he fell awkwardly as he was cleared out at a ruck in first-half injury-time, while O'Mahony was forced off 14 minutes into the second half with another leg injury. However, that came five minutes after a break by the magnificent Robbie Henshaw helped set up Kearney's crucial try. Sexton's replacement Ian Madigan produced a tremendous display after his introduction as he conclusively won his battle with France fly-half Frederic Michalak. The Irish also managed to out-scrum the French, while the performances of second-half replacements Iain Henderson and Chris Henry demonstrated the depth in Joe Schmidt's squad. However, that depth may be tested to its limits next weekend against the Pumas. A huge early tackle from Jamie Heaslip on France full-back Scott Spedding set the tone for a bone-crunching contest. Media playback is not supported on this device Michalak and Spedding missed early chances to put France ahead but Sexton did nudge the Irish ahead from 45 metres after their first move into opposition territory. Two long-range Spedding penalties - either side of another Sexton three points - levelled the contest before the tearful Ireland fly-half was forced off. The composed Madigan's first action was to restore Ireland's lead in the 28th minute but the Irish suffered second devastating injury blow in first-half injury-time after Pascal Pape clattered into O'Connell at a ruck. Late in the half, Ireland centre Keith Earls had wasted a glorious try-scoring after to take a routine pass following a searing Tommy Bowe break. But the determined Irish were not to be denied after the break. Not for the first time in the contest, Henshaw charged past France's ineffective battering ram centre Mathieu Bastareaud to put Ireland on the offensive and the resultant scrum was finished off by full-back Kearney finish. After O'Mahony's departure, a penalty from France replacement Morgan Parra cut the Irish lead to 14-9 but the excellent Murray's 72nd-minute try sealed Ireland's remarkable victory after Rory Best's initial drive for the line. There were many man of the match contenders in the Ireland team but the Tullow Tank produced a titanic display in the most bruising of contests. The Ireland flanker made 19 carries in the contest and made as many metres in the game as impressive wing Tommy Bowe. Given his injury woes, Joe Schmidt will be praying that O'Brien avoids a citing for his early indiscretion. Ireland coach Joe Schmidt: ""It felt like a dog fight at times, a real slugfest between the two packs and then it would blow wide open with both sets of backs playing some really expansive rugby with the ball going end to end. ""Over the last couple of years, it's been a one-score game between the two sides. We knew it was going to go right to the wire. You have to be patient, calm and focused and take your opportunity when it comes and the boys did that. ""There are a lot of sore bodies in that changing room. The lads were just physically and emotionally drained at the end of it and from this point on that is what you've got to give when you get the chance to wear that jersey."" France will play New Zealand in the quarter-finals at the Millennium Stadium, Cardiff, on Saturday 17 October, with a 20:00 BST kick-off. Ireland face Argentina at the same venue at 13:00 BST on Sunday 18 October. Ireland: Rob Kearney; Tommy Bowe, Keith Earls, Robbie Henshaw, Dave Kearney; Johnny Sexton, Conor Murray; Cian Healy, Rory Best, Mike Ross; Devin Toner, Paul O'Connell; Peter O'Mahony, Sean O'Brien, Jamie Heasip. Replacements: Richardt Strauss for Best (73), Jack McGrath for Healy (57), Nathan White for Ross (65), Iain Henderson for O'Connell (40), Chris Henry for O'Mahony (55), Eoin Reddan for Murray (76), Ian Madigan for Sexton (25), Luke Fitzgerald for Earls (62). France: Scott Spedding; Noa Nakaitaci, Mathieu Bastareaud, Wesley Fofana, Brice Dulin; Frederic Michalak, Sebastien Tillous-Borde; Eddy Ben Arous, Guilhem Guirado, Rabah Slimani; Pascal Pape, Yoann Maestri; Thierry Dusautior (capt), Damien Chouly, Louis Picamoles. Replacements: Benjamin Kayser for Guiardo (58), Vincent Debaty for Ben Arous (43), Nicolas Mas for Slimani (63), Alexandre Flanquart for Pape (73), Bernard Le Roux for Chouly (55), Morgan Parra for Tillous-Borde (55), Remi Tales for Michalak (55), Alexandre Dumoulin for Bastareaud (62) Attendance: 72,163 Referee: Nigel Owens (Wales)",Human,original,t0,none,test
xsum,xsum|xsum-773,xsum-773,"A consultation prompted 620 responses, with 98 saying owners should clean up after pets and 69 saying dogs should be excluded from play areas. But 70 did not want to see dogs excluded from beaches. The council's environmental and public protection scrutiny committee will consider proposals on Monday.",Human,original,t0,none,test
xsum,xsum|xsum-774,xsum-774,"The former world champion will target the time trial and may also support Lizzie Armitstead in the road race. Pooley, 33, retired from cycling after winning two silver medals at the 2014 Commonwealth Games to concentrate on triathlon and other endurance events. ""This is a truly rare opportunity that I can't resist,"" she said. Pooley won silver in the time trial at the 2008 Beijing Olympics before finishing sixth in the event at London 2012, where she also helped Armitstead win a silver medal in the road race. The 29.8km time trial course in Rio features the 1.2km, 7 average gradient Grumari climb and the ""impressively hilly nature"" of the terrain persuaded Pooley, renowned for her climbing abilities, to come out of retirement and target a gold medal. ""I've decided it's worth a serious attempt at targeting that event,"" she said in a statement on Wednesday. ""If I can prove to both myself and the GB team selectors that I have the capacity to win the time trial in Rio, I'll compete for selection for the Olympic team - I'm happy knowing I won't get selected unless I really do have the potential to win. ""I have no desire to go to the Rio Games, and sacrifice some of the most exciting triathlon races of the season, just for the experience of another Olympics - I'm committed to aiming for gold."" After turning to multi-sport events in August 2014, Pooley won the world long-distance duathlon title at the first attempt a month later, breaking the course record by 16 minutes. She successfully defended her crown in September and is aiming to make it three consecutive wins next year, adding that long-distance triathlon and duathlon remain her ""main focus"" in 2016. Yet after studying the Rio courses, British Cycling technical director Shane Sutton says he approached Pooley about a return, believing she could also improve world champion Armistead's chances of winning gold in the road race. ""I'm really pleased that Emma saw the value in the opportunity and is back with us,"" he added. ""Having her talent and experience in the team enhances our medal prospects in the time trial and Lizzie Armitstead's opportunity to win the road race. ""The road race field is likely to fall away from behind, but as a pure mountain climber, I don't see Emma falling away. It would be great to see her in the road race supporting Lizzie."" Meanwhile, former Tour de France champion Sir Bradley Wiggins says he wants to keep riding beyond this season, having previously claimed he would retire at the end of 2016. The four-time Olympic gold medallist, 35, is set to compete in the team pursuit on the track at Rio and could continue racing into 2017. ""I will see how I feel this time next year,"" he said. ""There might be other opportunities. If I haven't got a job by this time next year I will keep racing.""",Human,original,t0,none,test
xsum,xsum|xsum-775,xsum-775,"But Ofsted chief Sir Michael Wilshaw says the process to close such schools is ""inadequate."" Where there is such ""illegal activity,"" he says, the ""full force of the law"" should be brought to bear. Sir Michael has written to the education secretary to say 15 such schools have been found and they should be ""registered or closed down."" He says there are ""serious concerns"" about the safety of children being taught in these ""so-called schools."" In response, Education Secretary Nicky Morgan says the government has taken ""robust steps to tackle unregistered schools and improve safeguarding."" ""However we agree with Sir Michael that more needs to be done."" As such Mrs Morgan says there are plans for ""further powers to regulate settings which teach children intensively and to intervene and impose sanctions where there are safety or welfare concerns. We will be consulting on these proposals shortly."" The Ofsted chief says inspectors visited 28 institutions where there were concerns and found 15 unregistered schools. The schools that are still operating have not been identified, although some are believed to be in Birmingham and London. They include some linked to faith groups. These are schools providing at least 20 hours a week of lessons, operating outside the supervision of the Department for Education, local authorities or Ofsted inspections. Ofsted accuses the operators of some of these institutions of ""using the freedoms afforded to genuine home educators as a cover for their activities."" But Sir Michael is calling on the education secretary for greater urgency in closing unregistered schools and in the response of councils and the Department for Education. And he warns against ""bureaucracy, legislation or lack of resources"" being used as a ""reason for inaction."" In one ""deeply troubling case,"" Ofsted says inspectors had to return for a fifth visit to Bordesley independent school in Birmingham, which inspectors now believe has closed. Sir Michael says inspectors had been delayed from entering, but once inside had found ""squalid conditions, including three single mattresses covered in filthy sheets in one room and no running water in the toilet areas."" There was also ""clear evidence of segregation, with separate classrooms for boys and girls"" and ""no evidence of appropriate vetting checks being carried out on staff."" Inspectors also warned of ""pupils being taught a narrow curriculum that was failing to prepare them for life in modern Britain."" Sir Michael's letter says there were subsequent questions about rights of access for the local authority - and as such ""I arranged for police officers from the West Midlands force to accompany inspectors to facilitate entry to the premises."" Mrs Morgan said: ""We understand Bordesley has now closed and are keeping in close contact with Birmingham local authority as they work to urgently ensure the children involved are safe and are receiving suitable education."" The Ofsted chief has told the education secretary: ""The arrangements for closing down unregistered schools are inadequate. ""Too many children remain at significant risk of harm. I will continue to do all that I can to identify and inspect unregistered schools."" Labour's shadow education secretary, Lucy Powell, said: ""It is hard to fathom why arrangements for closing down unregistered schools remain inadequate and swift action on this issue has not been taken. ""With children at risk of being exposed to harm, exploitation or undue influences, more inertia from this government simply isn't good enough."" Ms Powell warned of a ""dangerous void"" in the local oversight of schools.",Human,original,t0,none,test
xsum,xsum|xsum-777,xsum-777,"His lecture, to be broadcast later this year, is part of a raft of new BBC Radio 4 programmes unveiled on Monday. They include Glenda Jackson's return to acting, in a drama based on a cycle of 20 novels by French writer Emile Zola, and a Late Night Woman's Hour. Also announced is that Miles Jupp is to take over as the new host of BBC Radio 4's comedy show The News Quiz. Prof Hawking said he hoped his lecture would ""encourage people to imagine and explore the possibilities of science - both the known, and the as yet unknown."" He will also answer some questions sent in by listeners ahead of the recording. ""I will describe the remarkable properties of black holes, including the fact that very small black holes aren't black at all, but glow like hot bodies,"" he said. ""We should never stop trying to tell these extraordinary stories from science, and I hope my Reith Lecture will enthuse a new generation to develop ideas that will have an impact on our understanding of the world and never to be overwhelmed by the task of discovery."" The BBC Reith Lectures began in 1948, with a talk by philosopher Bertrand Russell. Last year, surgeon Atul Gawande examined the future of medicine. Past lecturers include artist Grayson Perry, politician Aung San Suu Kyi and conductor Daniel Barenboim. Prof Hawking's lecture coincides with BBC Radio 4's plans to mark the 100th anniversary of Albert Einstein's general theory of relativity. BBC Radio 4 controller Gwyneth Williams, who announced the new season along with BBC director general Tony Hall, said: ""I know that our discriminating audience will be inspired by Prof Hawking's magnificent challenge ""never to stop trying to tell... extraordinary stories from science... and never to be overwhelmed by the task of discovery'."" The rest of the season includes: Double Oscar winner Glenda Jackson's return to acting after more than two decades in politics comes in an adaptation of Emile Zola's 20-volume novel series Les Rougon-Macquart. Entitled Blood, Sex And Money, the series is described as ""a multi-stranded immersive experience that draws us into 19th Century France."" There will be three seasons, broadcast at six-monthly intervals, with the first beginning on 21 November. Jackson is cast as 104-year-old Adelaide Fouque alongside Robert Lindsay, Georgina Campbell, Fenella Woolgar and Ian Hart. Late Night Woman's Hour sees Lauren Laverne join the Woman's Hour team in August for a special series containing ""mischievous and unbridled"" conversation, during which she will share presenting duties with Jane Garvey. Woman's Hour will continue in its regular slot.",Human,original,t0,none,test
xsum,xsum|xsum-778,xsum-778,"Tevez, who missed a penalty against Wigan last Saturday, was back on the bench for the midweek Champions League game against Napoli. Mancini insists that Tevez, who failed to secure a summer move away from the club, must accept the situation. ""In this moment there are players that are better than him but Carlos is here training,"" he said. ""Carlos will have a chance to play. I don't know if he is happy but every player that can't play is not happy. This is normal. ""He will have his moment."" The form of fellow strikers Edin Dzeko and Sergio Aguero, who have scored six league goals apiece so far this season, mean that the 27-year-old Argentina international's chances have been limited, while Mario Balotelli has also played just one league game. But Mancini believes his free-scoring side still need to be more ruthless in front of goal than neighbours and arch-rivals Manchester United, who have scored 18 goals - three more than City - in their first four Premier League games. When City underlined their title credentials with a 5-1 win at Tottenham last month, United bettered them with a 8-2 victory over Arsenal. Mancini's men impressed again by beating Wigan 3-0 last week, only for United to hammer Bolton 5-0. The Italian said: ""Man United are a top team - they have been used to winning for a long time. They have strong players. ""When they played against Arsenal, when they scored two or three goals, they continued trying to score. ""We need to have this mentality. If we have a game like Tottenham where we can score, we need to continue to try to play.""",Human,original,t0,none,test
xsum,xsum|xsum-779,xsum-779,"The pages from a 13th Century text of the holy book of Islam were purchased by the council in 1951. Conservator Richard Hawkes said: ""This is the earliest example of paper that I have worked on."" Leeds City Council said the paper's age and origin were confirmed by the Victoria and Albert Museum in 2014. The pages mainly show surahs (or chapters) 29 and 30, said the council. Councillor Brian Selby said: ""The painstaking work of the museum team has ensured the pages can be displayed in a way which fully captures their significance as well as how ornate and beautiful they are."" Leeds City Museum's display starts on Saturday and is to run for a year.",Human,original,t0,none,test
xsum,xsum|xsum-780,xsum-780,"The Staffordshire club are second in the Premiership - the top-flight of English rugby as it stands - and have been part of the league for 15 seasons. Lichfield director of rugby Becky Williams said it was ""devastating"" to miss out on the new 10-team league. When asked if she hoped for a rethink, Williams said: ""We deserve it."" Speaking to BBC Midlands Today, Williams continued: ""What we, as a club, have worked so hard to do for 25 years is to get to the required standard - which we meet."" Women's Super Rugby, into which there will be a multi-million pound investment by the RFU over the first three years, is aimed at improved playing standards and increasing participation in the game. Lichfield are the only Premiership side not to be included in the new Women's Super Rugby competition, as third-placed Aylesford will operate as Harlequins from 2017. Centre Emily Scarratt, a World Cup winner and Team GB captain at the 2016 Rio Olympics, is among five Lichfield players involved in England's Six Nations campaign this season. In a statement, Women's Premiership chair Mark Francis said ""the competition will be weakened"" by Lichfield's absence and also ""welcome the RFU to reconsider the decision."" The RFU have said they are willing to work closely with the club and help ""support future ambitions to compete in the new competition."" Applications for a spot in Super Rugby were based around coaching and training, sports science and medical support, training and playing environment, player pools, and financial streams. There will be no promotion or relegation from the competition for the first two seasons, which starts in September. While Lichfield boss Williams is disappointed the club has been overlooked, she does stress the RFU's efforts to establish a better funded and resourced top-flight competition is ""absolutely fantastic."" England and Lichfield prop Justine Lucas echoed the sentiment, adding: ""For the bigger picture, the RFU investing so much money into women's rugby is absolutely fantastic. ""But it is a real blow for Lichfield. We have all worked so hard this year and put so much into our club rugby, Lichfield means a lot to everyone involved.""",Human,original,t0,none,test
xsum,xsum|xsum-781,xsum-781,"Steven Tolley, 48, from Tiverton was one of three men injured while working on the northbound carriageway of the A361 at Gornhay Cross, Tiverton. He was airlifted to Derriford Hospital after the collision on 29 January but died on Monday. The driver, 43, from Saltash, was arrested on suspicion of dangerous driving and bailed until 20 May. Another worker in his 40s was airlifted to hospital for treatment for ""serious injuries"" and a third was described as ""walking wounded."" Both are now recovering at home. All three were employed by the South West Highways team which said it had informed its staff of the ""sad loss"" and was in touch with Mr Tolley's family. It added that there would be an internal investigation into the incident ""as a matter of course."" The police and the Health and Safety Executive are also investigating the incident. Anyone with information is urged to contact the police.",Human,original,t0,none,test
xsum,xsum|xsum-782,xsum-782,"Nick Hardwick said staff shortages, population pressures and prison policy all contributed to problems, with a 69 rise in self-inflicted deaths. The Ministry of Justice said there was no evidence linking the rise in such deaths to government policy. Presenting his annual report, Mr Hardwick also pointed to problems involving so-called legal highs. He highlighted the growing availability of the drugs as a cause of debt, bullying and health problems, warning their use had grown sharply. According to the HM Inspectorate of Prisons annual report, cannabis substitutes Spice and Black Mamba were particular ""causes for concern"" in more than a third of the jails inspected. It says current mandatory random drug testing does not detect legal highs and reduced staffing had made some ""suspicion"" testing programmes ""virtually inoperable."" Mr Hardwick said profits for prisoners selling legal highs outstripped other drugs because they sold for 10 times as much as they would outside jail. He told BBC Radio 4's World at One: ""We all want prisoners to come out of prison less likely to commit offences than when they went in and if they [prisons] are not safe places where people aren't working and are not doing rehabilitation activities, then that's not going to happen."" But warning cracks in the system had ""widened,"" Mr Hardwick's report said: ""Of most concern, the number of self-inflicted deaths rose by 69 from 52 in 2012-13 to 88 in 2013-14, the highest figure in 10 years."" The term ""self-inflicted deaths"" includes suicides and any death as a result of the prisoner's own actions. Bullying was a factor in ""many cases,"" the report said, warning that adult male prisons were becoming ""more violence every year."" Andrew Selous, the Conservative prisons minister, said it had been a ""challenging year"" for prisons staff dealing with ""major organisational change."" But he added: ""During this time we have always had enough staff to deliver decent and safe prison regimes, and this will continue to be our top priority. ""We remain committed to reducing violence and understanding the reasons for the recent rise in self-inflicted deaths. ""But this is a complex issue and the chief inspector has failed to provide any evidence to support his assertion that this is linked to the reforms made under this government."" Labour's shadow justice secretary Sadiq Khan said the report ""lays bare the deteriorating conditions in our jails under David Cameron's government"" and showed ministers were ""burying their heads in the sand."" ""The government should be alarmed at reports of prisoners idling away their time in their cells rather than being on courses or working,"" he added. ""It does nothing to improve rehabilitation and puts the safety of communities at risk from unreformed prisoners drifting back into a life of crime and creating more needless victims."" Andrew Neilson, director of campaigns at the Howard League for Penal Reform, said: ""This report spells out in painstaking detail the mounting challenges faced by prisons and gives the lie to repeated assertions by the Ministry of Justice that the system is not in crisis. ""If prisoners are spending most of their days locked up in their cells doing nothing, while regimes are violent and wracked with drug abuse, then how can we magically expect people to be safer citizens when they are released? He added: ""The end result will only be more crime and more victims of crime.""",Human,original,t0,none,test
xsum,xsum|xsum-783,xsum-783,"The Northern Ireland Rare Disease Partnership aims to give sufferers and their carers an independent voice. The group, created with the Patient Client Council, aims to improve treatment and care for those affected by rare diseases. Jane Stewart is one woman who hopes that the new partnership will help families like hers. She suffers from Spondylo Ephysial Dysplasia (SED) - a genetic condition which her young son, Saul, has inherited. It is a form of restricted growth or dwarfism. ""I wouldn't change myself or my son or children like him for the world. But I would change the world for them,"" she said. ""I feel a partnership for rare disease is going to be extremely useful for families like ours living with a rare condition. ""In the information that I have about the rare disease partnership, the focus is on education, provision of special services and support."" Richard Dickson from the Patient Client Council said: ""This partnership aims to be a voice for those people scattered across Northern Ireland affected by rare disease with no other means to speak up for themselves."" The partnership will lobby and advocate on their behalf.",Human,original,t0,none,test
xsum,xsum|xsum-784,xsum-784,"The Hydrus Group, an oil and gas service company, has started work on a specialist manufacturing base at the Brechin Business Park. It is forecast the new development will bring tens of millions of pounds into the local economy. The new facility should be complete by spring 2015 and bosses say it will create 100 jobs over five years. Hydrus presently employs 50 people in Brechin at a site on Eastmill Road, which will trade in tandem with the new premises. The facility will include capacity for specialist engineering structures to be built on site, ready for export. Mark Williams of Hydrus said it was a ""natural step"" for the firm to expand in the area. He said: ""The growth of the energy sector in Aberdeen is spilling over into Angus for the area's benefit. ""Brechin is a great location for us. We are creating huge structures for the oil and gas sector. ""Good transportation links are essential, so the proximity of the deep sea access at Montrose Port is a significant benefit, particularly as we look to expand our export markets."" Angus provost Helen Oswald said the new facility was ""great news for Hydrus and the county."" She said: ""Angus Council is delighted to be working with such an innovative company, whose enterprise and ambition is bringing jobs and economic benefit to Angus.""",Human,original,t0,none,test
xsum,xsum|xsum-785,xsum-785,"He had been making his way down the south ridge of 3,000ft-high Tryfan when he slipped on Saturday afternoon. An RAF Sea King helicopter, based at Valley in Anglesey, was called at 15:00 BST to help him back down the mountain. The man, in his early 50s, was flown to the Ogwen Valley mountain rescue team base after it was determined he did not need hospital treatment.",Human,original,t0,none,test
xsum,xsum|xsum-786,xsum-786,"Police said the boy was badly injured in the incident, after being struck in Coatbridge. Emergency crews were called the scene on the town's Bank Street near Langloan Primary School at about 16:40. The boy was taken to Queen Elizabeth University Hospital, in Glasgow, where his condition is believed to be serious.",Human,original,t0,none,test
xsum,xsum|xsum-787,xsum-787,"Gerard Kevin Hughes, 29, and Gavin Martin Hughes, 31, who are both from Springfield Park in Belfast, appeared in court alongside their older brother Joseph Christopher Hughes, 35, from The Meadows in Downpatrick. The trio all appeared at Belfast Crown Court. The charges arose from incidents in 2013. The court hearing was told that on 9 October, 2013, a car driven by Gavin Hughes was stopped in north Belfast, and when the vehicle was stopped a black plastic bag was located on the passenger seat. The bag contained five compact cubes of cocaine which amounted to 1.27 kilos of the Class A drug. When Gavin Hughes was searched, another amount of cocaine was found in the pockets of his jeans, and he was taken into custody. The following day, officers travelled to an address in the Ligoniel area of the city, which at the time was being rented by Gavin Hughes. When they arrived, police found Gavin's two brothers Gareth and Joseph at the property. Both the property and a vehicle parked outside the house were searched, and further packages of cocaine were seized, alongside items and equipment associated with mixing drugs. Also located during the search were 21 ecstasy tablets. The court heard it was the Crown's case that the rented property was being used to mix the cocaine and prepare it for sale. The total amount of cocaine seized on 9 and 10 October 2013 amounted to 3.25 kilos. The Hughes brothers subsequently pleaded guilty to a number of drugs offences, while Gerard Hughes also admitted two further offences - namely possession of cannabis with intent to supply, and possession of amphetamine on 6 August, 2013. These offences were linked to the seizure of drugs in a car park in east Belfast. Regarding the drugs seizures in October 2013, Gavin Hughes pleaded guilty to five charges, including possessing cocaine with intent to supply. He was handed a four-year sentence and was told he will serve a year in prison, with the remaining three years on licence upon his release. His brother Gerard - who appeared on charges arising from two separate incidents in August and October 2013 - was handed a sentence of five years. Half of this sentence will be spent in jail, with the remaining two years and six months on licence when he is released from prison. Joseph Hughes, who pleaded guilty to a single charge of possessing cocaine with intent to supply, was given a three-year sentence. Six months of this will be spent in jail, with the remaining 30 months on supervised licence upon his release.",Human,original,t0,none,test
xsum,xsum|xsum-788,xsum-788,"The raids came a day after it emerged a Frenchman was being held by police investigating the murder of three people at the Brussels Jewish Museum. Mehdi Nemmouche, 29, was arrested at a station in Marseille on Friday. Prosecutors say he has claimed responsibility for the attack and spent more than a year in Syria. Interior Minister Bernard Cazaneuve told Europe 1 radio on Monday: ""There are people who recruit jihadists. There are as I'm speaking arrests being made."" ""We are acting everywhere. There will be no respite in the fight against terrorists."" There is no suggestion of a link between the four arrests on Monday and the detention of Mr Nemmouche during a random check on a coach arriving from Amsterdam in southern France on Friday. But Mr Nemmouche is said to have had links with radical Islamists and served five years in jail in France for robbery before being released in December 2012. When he was arrested, he had with him a Kalashnikov rifle and a handgun believed to have been used in the attack, the Paris prosecutor said. He was also said to have had a white sheet emblazoned with the name of the Islamic State of Iraq and the Levant, a jihadist group fighting in Syria, and a camera with a 40-second video showing the two guns and a voice recording, claiming responsibility for the killings. Speaking on French radio station RTL on Monday, the head of French Jewish association CRIF, Roger Cukierman, called for more resources to be given to the foreign intelligence service, the DGSE, to track militants returning to France from Syria. He feared ""they would become 700 time bombs when they return,"" referring to the estimated number of French-born jihadists in Syria. Belgium has requested Mr Nemmouche's extradition from France and police have to decide whether to extend his detention until Thursday. Three people died when a gunman opened fire at the museum in the busy Sablon area of the Belgian capital on 24 May. They were an Israeli couple in their 50s, and a French female volunteer. A Belgian man, believed to be an employee of the museum, was critically injured.",Human,original,t0,none,test
